ID	Value
TMED566	இந்தியாவின்\N_NNP முதல்\QT_QTC வெற்றிகரமான\JJ சூப்பர்\RD_RDF ஹீரோ\RD_RDF க்ரிஷ்\N_NNP .\RD_PUNC
TMED567	அமெரிக்காவின்\N_NNP சூப்பர்\RD_RDF ஹீரோக்களுக்கு\RD_RDF இணையான\JJ பலம்\N_NN பொருந்திய\JJ க்ரிஷ்\N_NNP முழுக்க\JJ ஒரு\JJ சுதேசி\N_NNP படைப்பு\N_NN .\RD_PUNC
TMED568	காஞ்சனா\N_NN படம்\N_NN வெளியான\JJ போது\PSP சல்மான்\N_NNP கான்\N_NNP காஞ்சனாவின்\N_NN இந்தி\N_NN ரீமேக்கில்\RD_RDF நடிக்க\V_VM_VINF ஆசைப்பட்டதாக\RB செய்திகள்\N_NN வந்தன\V_VM_VF
TMED569	தற்போது\N_NST அந்த\DM_DMD ரைட்ஸ்\RD_RDF சஞ்சய்\N_NNP லீலா\N_NNP பன்சாலியின்\N_NNP கைக்கு\N_NN சென்றிருக்கிறது\V_VAUX
TMED57	அவை\PR_PRP இரண்டும்\QT_QTO ,\RD_PUNC பஞ்சுமிட்டாய்\N_NN கூடையை\N_NN நெருங்கி\V_VM_VNF அவற்றைத்\PR_PRP தூக்கிக்\V_VM_VNF கொண்டு\PSP ஓடின\V_VM_VF .\RD_PUNC
TMED570	சைஸ்\RD_RDF ஸீரோ\RD_RDF மயக்கத்தில்\N_NN இருக்கும்\JJ இந்தி\N_NN சினிமாவில்\RD_RDF சோனாக்சி\N_NNP சின்கா\N_NNP விதிவிலக்கு\N_NN .\RD_PUNC
TMED571	ஒரு\JJ இந்தியப்\N_NNP பெண்ணாக\RB தெரிய\V_VM_VINF வேண்டும்\V_VM_VNF என்பது\CC_CCD தான்\RP_RPD என்னுடைய\PR_PRP ஆசை\N_NN என்று\CC_CCS_UT சொல்கிறவர்\V_VM_VF .\RD_PUNC
TMED572	அவரை\PR_PRP அப்படி\RB அடையாளப்படுத்துவது\V_VM_VNG ,\RD_PUNC முதல்\QT_QTC படத்தில்\N_NN இருந்து\PSP அவர்\PR_PRP அணிந்து\V_VM_VNF வரும்\V_VM_VNF மூக்குத்தி\N_NN .\RD_PUNC
TMED573	அமீஷா\N_NNP படேல்\N_NN ,\RD_PUNC நீல்\N_NNP நிதின்\N_NNP முகேஷ்\N_NNP நடித்திருக்கும்\V_VM_VNF ஷார்ட்\N_NN கட்\N_NN ரோமியோ\N_NN வெளியாகியிருக்கிறது\V_VAUX .\RD_PUNC
TMED574	இந்த\DM_DMD மாநிலம்\N_NN மலேசியாவின்\N_NNP பல\QT_QTF முக்கிய\JJ சுற்றுலாத்\N_NN தளங்களை\N_NN உள்ளடக்கி\V_VM_VNF உள்ளது\V_VM .\RD_PUNC
TMED575	சுசி\N_NNP கணேசனே\N_NNP இயக்கியிருந்தார்\V_VAUX .\RD_PUNC
TMED576	தமிழில்\N_NN மொழிப்பெயர்த்தால்\V_VM_VNF அர்த்தம்\N_NN அடிக்கிற\JJ மாதிரி\N_NN இருக்கும்\V_VM_VNF என்பதால்\CC_CCS_UT ஆங்கிலம்\N_NN .\RD_PUNC
TMED577	ஜான்\N_NNP ஆபிரஹாம்\N_NNP தனது\PR_PRP அடுத்தப்\N_NN படத்துக்கு\N_NN பனானா\N_NN என்று\CC_CCS_UT பெயர்\N_NN வைத்திருக்கிறார்\V_VM_VNF என்பது\CC_CCS_UT தான்\RP_RPD விஷயம்\N_NN .\RD_PUNC
TMED578	ரன்பீர்\N_NNP கபூர்\N_NNP ,\RD_PUNC தீபிகா\N_NNP படுகோன்\N_NNP நடித்திருக்கும்\V_VM_VNF ஹே\N_NN ஜவானி\N_NN ஹை\N_NN திவானி\N_NN இரண்டாவது\QT_QTO வாரத்தில்\N_NN 150\QT_QTC கோடியை\N_NN தாண்டி\V_VM_VNF வசூலித்து\V_VM_VNF ,\RD_PUNC தானொரு\JJ பிளாக்\N_NN பஸ்டர்\N_NN என்பதை\CC_CCS_UT நிலைநாட்டி\V_VM_VNF இருக்கிறது\V_VAUX .\RD_PUNC
TMED579	உடற்கட்டுக்கு\N_NN பெயர்\N_NN போனவர்\V_VM_VNF ஹாலிவுட்\RD_RDF நடிகர்\N_NN சில்வஸ்டர்\N_NNP ஸ்டலோன்\N_NNP .\RD_PUNC
TMED58	அம்முவும்\N_NNP ,\RD_PUNC பொம்முவும்\N_NNP பழக்கூடையை\N_NN சுமந்து\V_VM_VNF கொண்டு\PSP சென்றன\V_VM_VF .\RD_PUNC சில\QT_QTF நிமிடங்களில்\N_NN கண்விழித்த\JJ பஞ்சுமிட்டாய்\N_NN வியாபாரி\N_NN ,\RD_PUNC பஞ்சுமிட்டாய்க்\N_NN கூடை\N_NN காணமல்\V_VM_VNF போய்\V_VM_VNF இருப்பது\V_VM_VNG கண்டு\V_VM_VNF அதிர்ச்சி\N_NN அடைந்தான்\V_VM_VF .\RD_PUNC
TMED580	அவரே\PR_PRP ஒரு\JJ இந்திய\JJ நடிகரின்\N_NN உடற்கட்டு\N_NN என்னை\PR_PRP விட\PSP எல்லாவிதத்திலும்\N_NN மேம்பட்டது\V_VM_VNF என்று\CC_CCS_UT பாராட்டினால்\V_VM_VNF ...\RD_PUNC ?\RD_PUNC உச்சி\N_NN குளிர்ந்து\V_VM_VNF போயிருக்கிறார்\V_VAUX நடிகர்\N_NN ஜான்\N_NNP ஆபிரஹாம்\N_NNP .\RD_PUNC
TMED581	மாதுரி\N_NN தீட்சித்தை\N_NN எங்களுக்கு\PR_PRP தாருங்கள்\V_VM_VF ,\RD_PUNC காஷ்மீரை\N_NNP நீங்கள்\PR_PRP எடுத்துக்\V_VM_VNF கொள்ளுங்கள்\V_VM_VNF என்று\CC_CCS_UT மாதுரி\N_NN தீட்சித்\N_NN இந்தி\N_NN சினிமாவில்\RD_RDF உச்சத்தில்\N_NN இருந்த\V_VM_VNF போது\PSP பாகிஸ்தான்\N_NNP மாதுரி\N_NN ரசிகர்கள்\N_NN இப்படி\RB சொன்னார்கள்\V_VM_VF
TMED582	தனது\N_NN தந்தையின்\N_NN ஆயுளை\N_NN நீட்டிக்க\V_VM_VINF பிரியங்கா\N_NNP சோப்ரா\N_NNP சமீபத்தில்\N_NN செய்த\JJ மிருத்யுஞ்ஜய\N_NN பூஜை\N_NN பலன்\N_NN தரவில்லை\V_VAUX
TMED583	கேன்சரால்\RD_RDF அவதிப்பட்டு\V_VM_VNF வந்த\V_VM_VNF பிரியங்காவின்\N_NNP தந்தை\N_NN நேற்று\N_NST மதியம்\N_NN 12\QT_QTC .\RD_PUNC 30\QT_QTC மணியளவில்\N_NN காலமானார்\V_VM_VF .\RD_PUNC
TMED584	வேறு\JJ எந்தப்\DM_DMQ படமாக\RB இருக்கும்\V_VM .\RD_PUNC
TMED585	இந்தியாவில்\N_NNP முதல்\QT_QTC இரண்டு\QT_QTC தினங்களில்\N_NN 36\QT_QTC கோடிக்கு\N_NN மேல்\N_NST வசூலித்த\JJ படம்\N_NN வெளிநாடுகளிலும்\N_NN சுழற்றியடிக்கிறது\V_VM_VF .\RD_PUNC முக்கியமாக\RB யு\RD_RDF எஸ்\RD_RDF ஸில்\RD_RDF .\RD_PUNC
TMED586	சிங்கம்\N_NN படத்தின்\N_NN இந்தி\N_NN ரிமேக்கை\RD_RDF ரோஹித்\N_NNP ஷெட்டி\N_NNP இயக்க\V_VM_VINF அஜய்தேவ்\N_NNP கான்\N_NNP நடித்தார்\V_VM_VF .\RD_PUNC
TMED587	படம்\N_NN பம்பர்\N_NN ஹிட்\RD_RDF .\RD_PUNC சிங்கம்\N_NN 2\QT_QTC வெற்றியடைந்தால்\V_VM_VNF அதனையும்\PR_PRP ரோஹித்\N_NNP ஷெட்டி\N_NNP அஜய்தேவ்\N_NNP கானை\N_NNP வைத்து\V_VM_VNF இந்தியில்\N_NN எடுப்பார்\V_VM_VNF என\CC_CCS_UT பரவலான\JJ பேச்சு\N_NN .\RD_PUNC
TMED588	பட்\RD_RDF ,\RD_PUNC ரோஹித்\N_NNP ஷெட்டி\N_NNP அதை\PR_PRP விட\PSP பாஸ்ட்\RD_RDF
TMED589	என்ன\PR_PRQ மனுஷன்யா\N_NNP இவரு\PR_PRP என்று\CC_CCS_UT தான்\RP_RPD பிரபுதேவாவை\N_NNP பார்த்து\V_VM_VNF வியக்கிறார்கள்\V_VM_VF .\RD_PUNC
TMED59	பதற்றத்தில்\N_NN பஞ்சுமிட்டாயைத்\N_NN தேடி\V_VM_VNF அங்கும்\N_NST இங்கும்\N_NST ஓடினான்\V_VM_VF ,\RD_PUNC தூரத்தில்\N_NN குரங்குகள்\N_NN பஞ்சுமிட்டாய்\N_NN கூடையை\N_NN கொண்டு\PSP செல்வதைக்\V_VM_VNG கண்டான்\V_VM_VF .\RD_PUNC
TMED590	ராமைய்யா\N_NNP வஸ்தாவையா\N_NNP படத்தை\N_NN இயக்கிக்\V_VM_VNF கொண்டே\V_VM_VNF ஷாகித்\N_NNP கபூர்\N_NNP நடிக்கும்\JJ ராம்போ\N_NNP ராஜ்குமாரையும்\N_NNP எடுத்து\V_VM_VNF வருகிறார்\V_VM_VF
TMED591	இரண்டு\QT_QTC ஹை\RD_RDF பட்ஜெட்\RD_RDF படங்கள்\N_NN .\RD_PUNC
TMED592	புனே\N_NNP சிறையில்\N_NN இருக்கிறார்\V_VM சஞ்சய்\N_NNP தத்\N_NNP .\RD_PUNC
TMED593	இரவு\N_NN உறக்கம்\N_NN வருவதற்காக\RB கடின\JJ வேலை\N_NN தாருங்கள்\V_VM_VNF என்று\CC_CCS_UT கேட்டு\V_VM_VNF அது\PR_PRP மறுக்கப்பட்டிருக்கிறது\V_VAUX .\RD_PUNC
TMED594	ஏசியும்\N_NN -\RD_PUNC ,\RD_PUNC பஞ்சணையுமாக\N_NN இருந்தவருக்கு\V_VM_VNF தூசியும்\N_NN புழுக்கமுமான\JJ அறை\N_NN நிஜமான\JJ தண்டனை\N_NN தான்\RP_RPD .\RD_PUNC
TMED595	கே\RD_RDF .\RD_PUNC எஸ்\RD_RDF .\RD_PUNC ரவிக்குமார்\N_NNP இவரை\PR_PRP வைத்து\V_VM_VNF இயக்கி\V_VM_VNF இருக்கும்\V_VM_VNF சாமியின்\N_NN இந்தி\N_NN ரீமேக்கான\RD_RDF போலீஸ்கிரி\N_NN அடுத்த\JJ மாதம்\N_NN 5ஆம்\QT_QTO தேதி\N_NN வெளியாகிறது\V_VM_VF .\RD_PUNC
TMED596	சென்ற\JJ வருட\JJ இறுதியில்\N_NN மனீஷா\N_NNP கொய்ராலாவுக்கு\N_NNP கேன்சர்\RD_RDF இருப்பதை\V_VM_VNG கண்டு\V_VM_VNF பிடித்தார்கள்\V_VM_VF .\RD_PUNC
TMED597	உடனடியாக\RB அமெரிக்கா\N_NNP சென்று\V_VM_VNF சிகிச்சை\N_NN மேற்கொண்டார்\V_VM_VF .\RD_PUNC
TMED598	கசந்த\JJ திருமண\JJ வாழ்க்கையில்\N_NN இருந்து\PSP மீள\V_VM_VINF மீண்டும்\RB சினிமாவில்\RD_RDF நடிக்க\V_VM_VINF ஆரம்பித்தவருக்கு\V_VM_VNF கேன்சர்\RD_RDF பெரும்\JJ அடியாக\RB அமைந்தது\V_VM_VF .\RD_PUNC
TMED599	எல்லோரும்\N_NN எதிர்பார்த்தது\V_VM_VNF தான்\RP_RPD .\RD_PUNC ஆனாலும்\CC_CCS இப்படி\RB ஒரு\JJ ஓபனிங்\RD_RDF சத்தியமாக\RB யாரும்\PR_PRQ எதிர்பார்க்கவில்லை\V_VAUX .\RD_PUNC
TMED6	புலவரைப்\N_NN பார்த்து\V_VM_VNF விட்ட\JJ புலி\N_NN பரிதாபமாகச்\RB சொன்னது\V_VM_VF :\RD_PUNC ``\RD_PUNC ``\RD_PUNC ஐயா\N_NN ,\RD_PUNC தயவு\N_NN செய்து\V_VM_VNF என்னை\PR_PRP இந்தக்\DM_DMD கூண்டில்\N_NN இருந்து\PSP விடுவித்து\V_VM_VNF விடுங்கள்\V_VM_VF .\RD_PUNC
TMED60	‘\N_NN ஏய்\RP_INJ திருட்டுக்\N_NN குரங்குகளா\N_NN ,\RD_PUNC என்\PR_PRP பஞ்சுமிட்டாயையா\N_NN திருடிச்\V_VM_VNF செல்கிறீர்கள்\V_VM_VF ,\RD_PUNC உங்கள்\PR_PRP மண்டையை\N_NN உடைக்கிறேன்\V_VM_VNF பாருங்கள்\V_VM_VNF ’\N_NN என்று\CC_CCS_UT கற்களை\N_NN எடுத்து\V_VM_VNF அவைகள்\PR_PRP மீது\PSP வீசி\V_VM_VNF எறிந்தான்\V_VM_VF .\RD_PUNC
TMED600	2009ல்\QT_QTO வேக்\N_NN அப்\N_NN சிட்\N_NN என்ற\CC_CCS_UT சூப்பர்\RD_RDF ஹிட்\RD_RDF படத்தை\N_NN தந்த\JJ அயர்ன்\N_NNP முகர்ஜி\N_NNP 2013ல்\QT_QTO தான்\RP_RPD திரும்பி\V_VM_VNF வருகிறார்\V_VM_VF .\RD_PUNC
TMED601	அப்படி\RB என்ன\PR_PRQ தான்\RP_RPD இந்தப்\DM_DMD படத்தில்\N_NN சொல்லப்\V_VM_VINF போகிறார்\V_VM_VNF என்று\CC_CCS_UT பாலிவுட்டுக்கு\RD_RDF சின்னதாக\RB ஒரு\JJ ஆர்வம்\N_NN .\RD_PUNC
TMED602	ஹீரோ\RD_RDF ரன்பீர்\N_NNP ,\RD_PUNC ஹீரோயின்\RD_RDF தீபிகா\N_NNP படுகோன்\N_NNP என்றதும்\CC_CCS_UT எதிர்பார்ப்பு\N_NN சூடு\N_NN வைத்த\JJ ஆட்டோ\N_NN மீட்டராக\RB எகிறியது\V_VM_VF .\RD_PUNC
TMED603	சல்மான்\N_NNP கான்\N_NNP கேட்டுக்\V_VM_VNF கொண்டதற்காக\V_VM_VNF தனது\PR_PRP படத்தயாரிப்பை\N_NN மாற்றி\V_VM_VNF வைத்திருக்கிறார்\V_VAUX ஸ்ரீதேவியின்\N_NNP கணவரான\JJ போனி\N_NNP கபூர்\N_NNP .\RD_PUNC
TMED604	மென்டல்\RD_RDF ,\RD_PUNC கிக்\RD_RDF என\CC_CCS_UT இரு\QT_QTC படங்களில்\N_NN நடிக்கிறார்\V_VM_VF சல்மான்\V_VM_VF .\RD_PUNC
TMED605	இதை\PR_PRP அடுத்து\N_NN போனி\N_NNP கபூர்\N_NNP தயாரிப்பில்\N_NN நோ\N_NN எண்ட்ரி\N_NN படத்தின்\N_NN இரண்டாம்\QT_QTO பாகமான\JJ நோ\N_NN என்ட்ரி\N_NN மெய்ன்\N_NN என்ட்ரி\N_NN .\RD_PUNC
TMED606	இந்நிலையில்\N_NN திடீர்\RB திருப்பமாக\RB உள்ளே\N_NST நுழைந்திருக்கிறார்\V_VAUX சூரஜ்\N_NNP பர்ஜாட்யா\N_NNP .\RD_PUNC
